order_id,order_date,product_id,product_name,category,channel,units,base_price,discount_pct,final_price,revenue,cogs,profit,profit_margin_pct
O011314,2024-04-08,P021,Product 21,Home,Organic,1,119.21,0.3,83.49,83.49,65.56,17.92,0.215
O011315,2024-05-04,P029,Product 29,Beauty,Google,1,120.02,0.186,97.68,97.68,42.01,55.67,0.57
O011316,2024-09-16,P014,Product 14,Beauty,Email,1,23.63,0.182,19.33,19.33,8.27,11.06,0.572
O011317,2024-02-21,P032,Product 32,Beauty,Organic,1,180.54,0.077,166.59,166.59,63.19,103.4,0.621
O011318,2024-07-21,P017,Product 17,Home,Email,1,124.6,0.14,96.39,96.39,61.68,34.71,0.36
O011319,2024-12-31,P039,Product 39,Accessories,Facebook,1,28.79,0.115,33.11,33.11,11.23,21.88,0.661
O011320,2025-03-01,P003,Product 3,Accessories,Google,1,43.86,0.188,35.61,35.61,13.16,22.45,0.63
O011321,2024-10-13,P044,Product 44,Supplements,Referral,1,28.7,0.203,22.87,22.87,12.91,9.95,0.435
O011322,2024-01-14,P003,Product 3,Accessories,Google,2,43.86,0.07,40.81,81.62,26.32,55.3,0.678
O011323,2025-01-31,P042,Product 42,Supplements,Google,2,51.79,0.296,36.46,72.93,46.61,26.32,0.361
O011324,2025-06-05,P036,Product 36,Beauty,Referral,2,193.57,0.111,154.84,309.69,121.95,187.74,0.606
O011325,2024-11-25,P036,Product 36,Beauty,Referral,1,193.57,0.145,215.09,215.09,88.08,127.02,0.591
O011326,2025-06-28,P027,Product 27,Home,Organic,1,48.71,0.161,36.79,36.79,24.11,12.68,0.345
O011327,2024-03-31,P026,Product 26,Supplements,Organic,1,183.22,0.114,162.3,162.3,82.45,79.85,0.492
O011328,2024-12-31,P009,Product 9,Beauty,Email,1,48.64,0.14,54.38,54.38,22.13,32.25,0.593
O011329,2024-05-27,P046,Product 46,Electronics,Referral,3,130.31,0.24,99.08,297.25,293.2,4.05,0.014
O011330,2025-03-02,P021,Product 21,Home,Email,3,119.21,0.203,95.03,285.1,196.69,88.41,0.31
O011331,2025-03-16,P002,Product 2,Supplements,Email,2,159.24,0.302,111.08,222.16,143.32,78.84,0.355
O011332,2024-08-04,P009,Product 9,Beauty,Facebook,3,48.64,0.146,37.39,112.16,45.96,66.2,0.59
O011333,2024-12-22,P017,Product 17,Home,Email,1,124.6,0.194,130.49,130.49,89.09,41.4,0.317
O011334,2024-11-03,P006,Product 6,Home,Organic,2,41.43,0.355,34.73,69.46,59.25,10.21,0.147
O011335,2025-01-22,P041,Product 41,Home,Organic,2,69.3,0.36,44.35,88.7,76.22,12.47,0.141
O011336,2024-02-04,P039,Product 39,Accessories,Facebook,1,28.79,0.151,24.44,24.44,8.64,15.8,0.647
O011337,2024-10-09,P046,Product 46,Electronics,Referral,1,130.31,0.345,85.34,85.34,97.73,-12.39,-0.145
O011338,2024-08-24,P029,Product 29,Beauty,Email,1,120.02,0.062,101.35,101.35,37.81,63.55,0.627
O011339,2024-09-15,P012,Product 12,Home,Referral,1,19.27,0.196,15.49,15.49,10.6,4.89,0.316
O011340,2024-03-01,P007,Product 7,Supplements,Organic,2,18.81,0.132,16.33,32.66,16.93,15.73,0.482
O011341,2025-06-03,P026,Product 26,Supplements,Referral,1,183.22,0.175,136.11,136.11,74.21,61.91,0.455
O011342,2024-08-03,P041,Product 41,Home,Email,3,69.3,0.135,53.94,161.83,102.9,58.93,0.364
O011343,2024-06-07,P004,Product 4,Supplements,Google,2,33.5,0.143,25.85,51.7,27.13,24.57,0.475
O011344,2024-02-14,P019,Product 19,Accessories,Email,1,98.34,0.227,76.03,76.03,29.5,46.53,0.612
O011345,2025-04-13,P047,Product 47,Beauty,Organic,2,32.65,0.111,29.04,58.07,22.86,35.22,0.606
O011346,2025-02-12,P023,Product 23,Accessories,Referral,1,57.72,0.309,39.87,39.87,17.31,22.56,0.566
O011347,2024-10-02,P006,Product 6,Home,Google,1,41.43,0.194,33.37,33.37,22.79,10.59,0.317
O011348,2024-08-22,P050,Product 50,Supplements,Google,1,37.12,0.084,30.61,30.61,15.04,15.58,0.509
O011349,2024-02-01,P034,Product 34,Accessories,Google,1,86.91,0.158,73.2,73.2,26.07,47.13,0.644
O011350,2025-02-10,P045,Product 45,Beauty,Email,1,36.44,0.076,33.66,33.66,12.75,20.91,0.621
O011351,2025-04-28,P042,Product 42,Supplements,Email,1,51.79,0.097,46.74,46.74,23.3,23.43,0.501
O011352,2025-05-26,P019,Product 19,Accessories,Organic,1,98.34,0.166,82.0,82.0,29.5,52.49,0.64
O011353,2024-01-10,P048,Product 48,Accessories,Facebook,1,149.98,0.366,95.05,95.05,44.99,50.05,0.527
O011354,2024-01-07,P031,Product 31,Beauty,Google,2,98.2,0.22,76.58,153.15,68.74,84.41,0.551
O011355,2024-05-05,P027,Product 27,Home,Organic,2,48.71,0.274,35.38,70.75,53.59,17.17,0.243
O011356,2024-03-13,P008,Product 8,Beauty,Email,1,148.57,0.239,113.03,113.03,52.0,61.03,0.54
O011357,2024-03-24,P016,Product 16,Supplements,Google,3,85.76,0.206,68.1,204.3,115.77,88.53,0.433
O011358,2024-10-11,P001,Product 1,Home,Organic,1,190.88,0.141,163.98,163.98,104.99,58.99,0.36
O011359,2024-11-20,P049,Product 49,Supplements,Google,1,118.83,0.316,105.67,105.67,69.52,36.16,0.342
O011360,2025-04-22,P006,Product 6,Home,Email,1,41.43,0.262,30.56,30.56,22.79,7.78,0.254
O011361,2025-05-08,P043,Product 43,Supplements,Facebook,1,161.18,0.186,131.27,131.27,72.53,58.74,0.447
O011362,2024-08-15,P042,Product 42,Supplements,Referral,2,51.79,0.22,36.36,72.72,41.95,30.77,0.423
O011363,2024-01-26,P015,Product 15,Home,Facebook,1,82.78,0.343,54.39,54.39,45.53,8.86,0.163
O011364,2024-08-19,P040,Product 40,Electronics,Facebook,1,157.87,0.273,103.23,103.23,106.56,-3.33,-0.032
O011365,2024-09-06,P020,Product 20,Beauty,Organic,2,190.54,0.216,149.33,298.65,133.38,165.27,0.553
O011366,2024-02-05,P038,Product 38,Electronics,Organic,3,69.81,0.257,51.84,155.52,157.07,-1.55,-0.01
O011367,2024-02-19,P014,Product 14,Beauty,Google,1,23.63,0.076,21.83,21.83,8.27,13.56,0.621
O011368,2024-02-17,P039,Product 39,Accessories,Facebook,1,28.79,0.284,20.61,20.61,8.64,11.97,0.581
O011369,2024-03-25,P048,Product 48,Accessories,Facebook,2,149.98,0.222,116.69,233.39,89.99,143.4,0.614
O011370,2024-05-22,P026,Product 26,Supplements,Organic,2,183.22,0.243,138.62,277.24,164.9,112.34,0.405
O011371,2025-02-12,P045,Product 45,Beauty,Organic,2,36.44,0.278,26.3,52.6,25.51,27.1,0.515
O011372,2025-03-02,P010,Product 10,Accessories,Email,2,129.23,0.212,101.89,203.78,77.54,126.24,0.619
O011373,2024-11-01,P034,Product 34,Accessories,Organic,3,86.91,0.15,96.07,288.22,101.68,186.54,0.647
O011374,2024-09-26,P017,Product 17,Home,Email,1,124.6,0.184,101.61,101.61,68.53,33.08,0.326
O011375,2024-06-25,P002,Product 2,Supplements,Organic,1,159.24,0.099,129.13,129.13,64.49,64.64,0.501
O011376,2024-02-20,P023,Product 23,Accessories,Referral,2,57.72,0.34,38.1,76.2,34.63,41.57,0.546
O011377,2025-04-29,P016,Product 16,Supplements,Facebook,1,85.76,0.261,63.41,63.41,38.59,24.82,0.391
O011378,2025-05-07,P002,Product 2,Supplements,Google,1,159.24,0.217,124.64,124.64,71.66,52.98,0.425
O011379,2024-07-13,P013,Product 13,Supplements,Email,1,128.19,0.131,100.27,100.27,51.92,48.35,0.482
O011380,2025-03-31,P026,Product 26,Supplements,Facebook,1,183.22,0.306,127.12,127.12,82.45,44.67,0.351
O011381,2024-08-27,P013,Product 13,Supplements,Facebook,1,128.19,0.104,103.34,103.34,51.92,51.42,0.498
O011382,2025-03-11,P031,Product 31,Beauty,Facebook,1,98.2,0.08,90.35,90.35,34.37,55.98,0.62
O011383,2024-08-25,P020,Product 20,Beauty,Facebook,1,190.54,0.226,132.71,132.71,60.02,72.69,0.548
O011384,2024-06-21,P037,Product 37,Home,Referral,1,115.4,0.283,74.46,74.46,57.12,17.34,0.233
O011385,2024-11-08,P037,Product 37,Home,Email,3,115.4,0.21,118.46,355.37,247.53,107.84,0.303
O011386,2025-06-12,P027,Product 27,Home,Organic,1,48.71,0.185,35.74,35.74,24.11,11.63,0.325
O011387,2024-01-07,P018,Product 18,Supplements,Google,1,174.09,0.126,152.19,152.19,78.34,73.85,0.485
O011388,2025-06-16,P046,Product 46,Electronics,Google,1,130.31,0.336,77.88,77.88,87.96,-10.08,-0.129
O011389,2024-07-10,P013,Product 13,Supplements,Referral,1,128.19,0.361,73.71,73.71,51.92,21.79,0.296
O011390,2025-02-01,P033,Product 33,Home,Facebook,1,23.37,0.325,15.78,15.78,12.85,2.93,0.186
O011391,2025-05-28,P044,Product 44,Supplements,Email,1,28.7,0.209,22.71,22.71,12.91,9.8,0.431
O011392,2025-01-07,P028,Product 28,Home,Email,1,72.67,0.159,61.11,61.11,39.97,21.15,0.346
O011393,2024-04-29,P003,Product 3,Accessories,Referral,1,43.86,0.13,38.15,38.15,13.16,24.99,0.655
O011394,2025-04-09,P038,Product 38,Electronics,Organic,1,69.81,0.337,46.25,46.25,52.36,-6.11,-0.132
O011395,2024-09-06,P034,Product 34,Accessories,Email,1,86.91,0.087,79.38,79.38,26.07,53.31,0.672
O011396,2024-09-09,P041,Product 41,Home,Facebook,1,69.3,0.392,42.15,42.15,38.11,4.03,0.096
O011397,2025-04-19,P027,Product 27,Home,Organic,2,48.71,0.241,36.97,73.95,53.59,20.36,0.275
O011398,2024-01-11,P006,Product 6,Home,Google,1,41.43,0.254,30.92,30.92,22.79,8.13,0.263
O011399,2024-07-06,P017,Product 17,Home,Facebook,3,124.6,0.332,74.93,224.8,185.03,39.78,0.177
O011400,2024-04-28,P006,Product 6,Home,Google,1,41.43,0.316,28.35,28.35,22.79,5.56,0.196
O011401,2024-06-08,P035,Product 35,Beauty,Referral,2,114.84,0.175,85.31,170.63,72.35,98.28,0.576
O011402,2024-02-18,P033,Product 33,Home,Facebook,1,23.37,0.16,19.63,19.63,12.85,6.78,0.345
O011403,2025-05-28,P016,Product 16,Supplements,Facebook,1,85.76,0.283,61.47,61.47,38.59,22.88,0.372
O011404,2025-01-13,P018,Product 18,Supplements,Google,1,174.09,0.269,127.33,127.33,78.34,48.99,0.385
O011405,2024-03-26,P030,Product 30,Accessories,Organic,2,194.37,0.161,163.05,326.1,116.62,209.48,0.642
O011406,2025-04-26,P040,Product 40,Electronics,Google,2,157.87,0.196,126.99,253.98,236.8,17.19,0.068
O011407,2025-05-27,P010,Product 10,Accessories,Google,1,129.23,0.227,99.87,99.87,38.77,61.1,0.612
O011408,2025-05-30,P045,Product 45,Beauty,Google,2,36.44,0.258,27.02,54.04,25.51,28.53,0.528
O011409,2025-01-31,P025,Product 25,Home,Google,1,106.61,0.201,85.22,85.22,58.63,26.59,0.312
O011410,2024-08-15,P047,Product 47,Beauty,Facebook,1,32.65,0.344,19.28,19.28,10.29,9.0,0.467
O011411,2024-12-21,P008,Product 8,Beauty,Facebook,1,148.57,0.257,143.44,143.44,67.6,75.84,0.529
O011412,2024-01-15,P003,Product 3,Accessories,Google,2,43.86,0.195,35.29,70.58,26.32,44.26,0.627
O011413,2024-12-03,P002,Product 2,Supplements,Google,1,159.24,0.308,143.23,143.23,93.16,50.08,0.35
O011414,2024-08-24,P027,Product 27,Home,Google,2,48.71,0.094,39.7,79.41,48.23,31.18,0.393
O011415,2025-01-14,P012,Product 12,Home,Email,1,19.27,0.088,17.57,17.57,10.6,6.97,0.397
O011416,2024-05-28,P045,Product 45,Beauty,Google,1,36.44,0.077,33.62,33.62,12.75,20.87,0.621
O011417,2024-11-25,P048,Product 48,Accessories,Google,1,149.98,0.218,152.4,152.4,58.49,93.91,0.616
O011418,2024-07-03,P039,Product 39,Accessories,Organic,1,28.79,0.268,18.97,18.97,7.77,11.19,0.59
O011419,2025-02-16,P019,Product 19,Accessories,Organic,3,98.34,0.273,71.51,214.52,88.51,126.01,0.587
O011420,2025-03-13,P046,Product 46,Electronics,Organic,2,130.31,0.385,80.09,160.18,195.47,-35.29,-0.22
O011421,2024-06-20,P018,Product 18,Supplements,Google,3,174.09,0.115,138.67,416.0,211.52,204.48,0.492
O011422,2024-07-01,P012,Product 12,Home,Facebook,3,19.27,0.227,13.41,40.23,28.61,11.62,0.289
O011423,2024-05-27,P045,Product 45,Beauty,Facebook,2,36.44,0.342,23.97,47.94,25.51,22.43,0.468
O011424,2025-02-04,P027,Product 27,Home,Organic,1,48.71,0.191,39.39,39.39,26.79,12.6,0.32
O011425,2024-01-05,P035,Product 35,Beauty,Email,2,114.84,0.166,95.83,191.66,80.39,111.27,0.581
O011426,2025-05-27,P037,Product 37,Home,Email,1,115.4,0.272,84.02,84.02,63.47,20.55,0.245
O011427,2024-05-05,P039,Product 39,Accessories,Referral,1,28.79,0.114,25.51,25.51,8.64,16.87,0.661
O011428,2024-05-23,P012,Product 12,Home,Facebook,3,19.27,0.237,14.7,44.1,31.79,12.31,0.279
O011429,2024-07-28,P024,Product 24,Home,Google,2,96.43,0.251,65.01,130.03,95.46,34.56,0.266
O011430,2024-08-31,P001,Product 1,Home,Facebook,3,190.88,0.394,104.04,312.11,283.46,28.65,0.092
O011431,2024-10-18,P025,Product 25,Home,Organic,3,106.61,0.228,82.33,246.99,175.9,71.09,0.288
O011432,2024-08-24,P008,Product 8,Beauty,Google,2,148.57,0.145,114.37,228.75,93.6,135.15,0.591
O011433,2024-05-29,P033,Product 33,Home,Organic,1,23.37,0.184,19.08,19.08,12.85,6.22,0.326
O011434,2024-02-16,P028,Product 28,Home,Facebook,1,72.67,0.228,56.11,56.11,39.97,16.15,0.288
O011435,2024-06-07,P034,Product 34,Accessories,Referral,1,86.91,0.072,72.59,72.59,23.46,49.12,0.677
O011436,2024-02-12,P050,Product 50,Supplements,Google,1,37.12,0.309,25.67,25.67,16.71,8.97,0.349
O011437,2024-05-03,P003,Product 3,Accessories,Google,2,43.86,0.086,40.09,80.18,26.32,53.86,0.672
O011438,2024-03-12,P014,Product 14,Beauty,Email,1,23.63,0.087,21.59,21.59,8.27,13.31,0.617
O011439,2025-01-29,P048,Product 48,Accessories,Organic,1,149.98,0.175,123.75,123.75,44.99,78.75,0.636
O011440,2024-07-03,P028,Product 28,Home,Email,1,72.67,0.218,51.16,51.16,35.97,15.19,0.297
O011441,2025-05-02,P010,Product 10,Accessories,Facebook,1,129.23,0.304,90.01,90.01,38.77,51.24,0.569
O011442,2024-03-06,P027,Product 27,Home,Referral,2,48.71,0.226,37.71,75.43,53.59,21.84,0.29
O011443,2024-08-05,P049,Product 49,Supplements,Email,1,118.83,0.207,84.8,84.8,48.13,36.68,0.433
O011444,2024-02-26,P010,Product 10,Accessories,Email,2,129.23,0.117,114.11,228.22,77.54,150.68,0.66
O011445,2024-11-23,P048,Product 48,Accessories,Google,1,149.98,0.247,146.86,146.86,58.49,88.37,0.602
O011446,2025-02-19,P043,Product 43,Supplements,Google,1,161.18,0.394,97.68,97.68,72.53,25.15,0.257
O011447,2025-06-11,P016,Product 16,Supplements,Organic,1,85.76,0.095,69.87,69.87,34.73,35.14,0.503
O011448,2024-09-08,P045,Product 45,Beauty,Organic,1,36.44,0.154,30.81,30.81,12.75,18.05,0.586
O011449,2025-03-04,P002,Product 2,Supplements,Facebook,1,159.24,0.313,109.38,109.38,71.66,37.72,0.345
O011450,2024-02-25,P024,Product 24,Home,Referral,2,96.43,0.192,77.94,155.89,106.07,49.82,0.32
O011451,2024-08-28,P004,Product 4,Supplements,Email,1,33.5,0.208,23.87,23.87,13.57,10.31,0.432
O011452,2025-05-22,P046,Product 46,Electronics,Referral,2,130.31,0.26,96.45,192.9,195.47,-2.56,-0.013
O011453,2025-01-16,P007,Product 7,Supplements,Referral,1,18.81,0.211,14.83,14.83,8.46,6.37,0.429
O011454,2024-12-28,P007,Product 7,Supplements,Referral,1,18.81,0.109,21.79,21.79,11.0,10.79,0.495
O011455,2024-10-03,P001,Product 1,Home,Google,1,190.88,0.154,161.42,161.42,104.99,56.43,0.35
O011456,2025-06-04,P036,Product 36,Beauty,Facebook,2,193.57,0.054,164.74,329.48,121.95,207.53,0.63
O011457,2024-01-26,P011,Product 11,Beauty,Referral,1,112.08,0.206,88.95,88.95,39.23,49.72,0.559
O011458,2024-07-16,P004,Product 4,Supplements,Facebook,1,33.5,0.304,20.97,20.97,13.57,7.41,0.353
O011459,2024-11-28,P011,Product 11,Beauty,Facebook,2,112.08,0.072,135.19,270.38,101.99,168.39,0.623
O011460,2024-04-01,P034,Product 34,Accessories,Facebook,1,86.91,0.188,70.57,70.57,26.07,44.5,0.631
O011461,2025-05-08,P012,Product 12,Home,Email,1,19.27,0.239,14.67,14.67,10.6,4.07,0.278
O011462,2024-10-23,P040,Product 40,Electronics,Facebook,1,157.87,0.37,99.48,99.48,118.4,-18.92,-0.19
O011463,2024-12-03,P023,Product 23,Accessories,Referral,2,57.72,0.101,67.45,134.9,45.02,89.88,0.666
O011464,2025-04-03,P001,Product 1,Home,Email,1,190.88,0.272,138.92,138.92,104.99,33.93,0.244
O011465,2024-07-25,P021,Product 21,Home,Organic,1,119.21,0.11,95.47,95.47,59.01,36.46,0.382
O011466,2024-08-29,P023,Product 23,Accessories,Organic,1,57.72,0.125,45.47,45.47,15.58,29.88,0.657
O011467,2024-12-12,P001,Product 1,Home,Email,1,190.88,0.203,197.81,197.81,136.48,61.33,0.31
O011468,2024-04-13,P036,Product 36,Beauty,Google,1,193.57,0.085,177.18,177.18,67.75,109.43,0.618
O011469,2025-01-17,P019,Product 19,Accessories,Google,1,98.34,0.214,77.34,77.34,29.5,47.83,0.619
O011470,2024-08-07,P005,Product 5,Supplements,Google,1,175.24,0.174,130.3,130.3,70.97,59.33,0.455
O011471,2024-04-16,P034,Product 34,Accessories,Google,1,86.91,0.21,68.64,68.64,26.07,42.57,0.62
O011472,2024-03-28,P033,Product 33,Home,Email,2,23.37,0.181,19.14,38.28,25.7,12.57,0.328
O011473,2025-03-06,P004,Product 4,Supplements,Facebook,1,33.5,0.2,26.8,26.8,15.07,11.73,0.438
O011474,2024-06-03,P049,Product 49,Supplements,Organic,1,118.83,0.182,87.5,87.5,48.13,39.37,0.45
O011475,2024-09-04,P008,Product 8,Beauty,Email,1,148.57,0.146,126.92,126.92,52.0,74.92,0.59
O011476,2024-04-27,P037,Product 37,Home,Email,1,115.4,0.214,90.74,90.74,63.47,27.27,0.301
O011477,2024-06-28,P040,Product 40,Electronics,Facebook,2,157.87,0.351,92.28,184.55,213.12,-28.57,-0.155
O011478,2024-02-04,P017,Product 17,Home,Google,1,124.6,0.1,112.19,112.19,68.53,43.66,0.389
O011479,2024-08-29,P040,Product 40,Electronics,Google,3,157.87,0.182,116.21,348.63,319.68,28.96,0.083
O011480,2025-03-07,P033,Product 33,Home,Facebook,1,23.37,0.234,17.9,17.9,12.85,5.05,0.282
O011481,2025-04-28,P036,Product 36,Beauty,Email,2,193.57,0.26,143.25,286.49,135.5,150.99,0.527
O011482,2024-01-18,P007,Product 7,Supplements,Facebook,1,18.81,0.117,16.6,16.6,8.46,8.14,0.49
O011483,2024-05-18,P030,Product 30,Accessories,Referral,2,194.37,0.17,161.41,322.82,116.62,206.2,0.639
O011484,2025-03-04,P011,Product 11,Beauty,Facebook,1,112.08,0.184,91.45,91.45,39.23,52.22,0.571
O011485,2024-07-02,P027,Product 27,Home,Facebook,1,48.71,0.155,37.04,37.04,24.11,12.92,0.349
O011486,2025-06-14,P030,Product 30,Accessories,Email,3,194.37,0.126,152.95,458.85,157.44,301.41,0.657
O011487,2025-06-26,P025,Product 25,Home,Referral,1,106.61,0.148,81.71,81.71,52.77,28.94,0.354
O011488,2024-04-23,P013,Product 13,Supplements,Organic,1,128.19,0.326,86.41,86.41,57.69,28.72,0.332
O011489,2024-05-21,P044,Product 44,Supplements,Google,1,28.7,0.199,22.99,22.99,12.91,10.08,0.438
O011490,2025-03-11,P011,Product 11,Beauty,Google,3,112.08,0.218,87.66,262.98,117.68,145.3,0.553
O011491,2024-02-12,P039,Product 39,Accessories,Google,1,28.79,0.378,17.92,17.92,8.64,9.28,0.518
O011492,2025-03-25,P040,Product 40,Electronics,Organic,2,157.87,0.252,118.11,236.22,236.8,-0.58,-0.002
O011493,2024-10-07,P012,Product 12,Home,Organic,2,19.27,0.26,14.26,28.52,21.19,7.33,0.257
O011494,2024-07-13,P043,Product 43,Supplements,Organic,3,161.18,0.18,118.95,356.85,195.84,161.02,0.451
O011495,2024-03-04,P011,Product 11,Beauty,Organic,1,112.08,0.227,86.67,86.67,39.23,47.44,0.547
O011496,2025-02-08,P022,Product 22,Beauty,Organic,2,71.35,0.2,57.08,114.17,49.95,64.22,0.563
O011497,2025-02-25,P042,Product 42,Supplements,Organic,1,51.79,0.102,46.48,46.48,23.3,23.17,0.499
O011498,2024-09-30,P011,Product 11,Beauty,Facebook,1,112.08,0.071,104.11,104.11,39.23,64.88,0.623
O011499,2024-08-29,P048,Product 48,Accessories,Google,1,149.98,0.108,120.42,120.42,40.49,79.93,0.664
O011500,2024-11-10,P034,Product 34,Accessories,Referral,1,86.91,0.18,92.66,92.66,33.89,58.76,0.634
O011501,2025-03-31,P010,Product 10,Accessories,Organic,1,129.23,0.097,116.65,116.65,38.77,77.88,0.668
O011502,2024-06-26,P036,Product 36,Beauty,Email,1,193.57,0.096,157.44,157.44,60.98,96.47,0.613
O011503,2024-10-02,P013,Product 13,Supplements,Referral,1,128.19,0.181,105.0,105.0,57.69,47.31,0.451
O011504,2025-01-15,P024,Product 24,Home,Referral,1,96.43,0.263,71.09,71.09,53.04,18.05,0.254
O011505,2025-01-22,P026,Product 26,Supplements,Email,3,183.22,0.212,144.32,432.97,247.35,185.62,0.429
O011506,2025-03-12,P036,Product 36,Beauty,Facebook,1,193.57,0.21,152.84,152.84,67.75,85.09,0.557
O011507,2025-03-19,P047,Product 47,Beauty,Facebook,1,32.65,0.07,30.35,30.35,11.43,18.92,0.623
O011508,2025-04-06,P031,Product 31,Beauty,Facebook,2,98.2,0.37,61.86,123.72,68.74,54.98,0.444
O011509,2024-03-10,P005,Product 5,Supplements,Referral,1,175.24,0.18,143.66,143.66,78.86,64.8,0.451
O011510,2025-02-08,P038,Product 38,Electronics,Google,1,69.81,0.217,54.64,54.64,52.36,2.28,0.042
O011511,2025-03-23,P002,Product 2,Supplements,Organic,3,159.24,0.241,120.81,362.43,214.98,147.45,0.407
O011512,2024-02-18,P019,Product 19,Accessories,Email,3,98.34,0.08,90.49,271.47,88.51,182.96,0.674
O011513,2024-12-06,P035,Product 35,Beauty,Referral,1,114.84,0.089,136.03,136.03,52.25,83.78,0.616
O011514,2024-03-08,P010,Product 10,Accessories,Email,1,129.23,0.108,115.28,115.28,38.77,76.51,0.664
O011515,2025-03-19,P036,Product 36,Beauty,Facebook,3,193.57,0.322,131.3,393.89,203.25,190.64,0.484
O011516,2025-01-30,P046,Product 46,Electronics,Facebook,2,130.31,0.342,85.8,171.6,195.47,-23.86,-0.139
O011517,2024-04-02,P006,Product 6,Home,Referral,2,41.43,0.273,30.11,60.22,45.57,14.65,0.243
O011518,2024-10-15,P048,Product 48,Accessories,Email,1,149.98,0.089,136.7,136.7,44.99,91.7,0.671
O011519,2024-09-30,P042,Product 42,Supplements,Organic,1,51.79,0.074,47.93,47.93,23.3,24.63,0.514
O011520,2024-12-17,P030,Product 30,Accessories,Facebook,1,194.37,0.064,236.62,236.62,75.81,160.81,0.68
O011521,2025-06-22,P007,Product 7,Supplements,Facebook,1,18.81,0.136,14.62,14.62,7.62,7.01,0.479
O011522,2025-06-10,P001,Product 1,Home,Facebook,1,190.88,0.26,127.2,127.2,94.49,32.71,0.257
O011523,2024-12-31,P019,Product 19,Accessories,Email,2,98.34,0.163,106.98,213.96,76.71,137.26,0.641
O011524,2025-01-01,P016,Product 16,Supplements,Facebook,2,85.76,0.111,76.23,152.46,77.18,75.28,0.494
O011525,2024-04-03,P032,Product 32,Beauty,Facebook,1,180.54,0.067,168.52,168.52,63.19,105.33,0.625
O011526,2024-08-25,P010,Product 10,Accessories,Organic,1,129.23,0.149,99.02,99.02,34.89,64.13,0.648
O011527,2025-02-15,P032,Product 32,Beauty,Facebook,1,180.54,0.13,157.16,157.16,63.19,93.97,0.598
O011528,2025-04-17,P038,Product 38,Electronics,Facebook,1,69.81,0.412,41.08,41.08,52.36,-11.28,-0.275
O011529,2024-06-22,P008,Product 8,Beauty,Email,2,148.57,0.075,123.66,247.32,93.6,153.72,0.622
O011530,2024-10-31,P039,Product 39,Accessories,Organic,1,28.79,0.304,20.05,20.05,8.64,11.41,0.569
O011531,2024-09-17,P001,Product 1,Home,Facebook,2,190.88,0.167,158.98,317.95,209.97,107.98,0.34
O011532,2024-12-26,P048,Product 48,Accessories,Email,1,149.98,0.202,155.68,155.68,58.49,97.18,0.624
O011533,2024-04-16,P029,Product 29,Beauty,Facebook,1,120.02,0.226,92.94,92.94,42.01,50.93,0.548
O011534,2024-08-14,P034,Product 34,Accessories,Referral,1,86.91,0.209,61.9,61.9,23.46,38.43,0.621
O011535,2024-07-23,P008,Product 8,Beauty,Organic,1,148.57,0.27,97.65,97.65,46.8,50.85,0.521
O011536,2025-06-10,P022,Product 22,Beauty,Facebook,2,71.35,0.092,58.28,116.56,44.95,71.61,0.614
O011537,2024-10-28,P040,Product 40,Electronics,Referral,1,157.87,0.206,125.35,125.35,118.4,6.95,0.055
O011538,2024-02-05,P003,Product 3,Accessories,Organic,1,43.86,0.248,32.96,32.96,13.16,19.81,0.601
O011539,2024-11-30,P013,Product 13,Supplements,Facebook,3,128.19,0.273,121.24,363.71,224.98,138.73,0.381
O011540,2024-08-24,P043,Product 43,Supplements,Email,2,161.18,0.182,118.63,237.26,130.56,106.7,0.45
O011541,2025-05-01,P003,Product 3,Accessories,Google,2,43.86,0.227,33.92,67.83,26.32,41.51,0.612
O011542,2024-08-22,P050,Product 50,Supplements,Email,3,37.12,0.117,29.51,88.53,45.11,43.42,0.49
O011543,2024-08-20,P001,Product 1,Home,Facebook,1,190.88,0.138,148.01,148.01,94.49,53.53,0.362
O011544,2024-06-03,P029,Product 29,Beauty,Google,1,120.02,0.15,91.85,91.85,37.81,54.04,0.588
O011545,2024-09-20,P007,Product 7,Supplements,Referral,1,18.81,0.177,15.48,15.48,8.46,7.01,0.453
O011546,2024-08-21,P025,Product 25,Home,Referral,1,106.61,0.358,61.59,61.59,52.77,8.82,0.143
O011547,2024-05-05,P006,Product 6,Home,Google,2,41.43,0.135,35.84,71.69,45.57,26.11,0.364
O011548,2024-04-23,P025,Product 25,Home,Facebook,3,106.61,0.131,92.65,277.95,175.9,102.05,0.367
O011549,2024-12-02,P034,Product 34,Accessories,Google,1,86.91,0.22,88.15,88.15,33.89,54.26,0.616
O011550,2024-10-07,P043,Product 43,Supplements,Referral,1,161.18,0.182,131.88,131.88,72.53,59.35,0.45
O011551,2025-02-16,P033,Product 33,Home,Organic,1,23.37,0.254,17.43,17.43,12.85,4.57,0.263
O011552,2024-10-09,P004,Product 4,Supplements,Email,3,33.5,0.131,29.1,87.29,45.22,42.07,0.482
O011553,2024-09-27,P041,Product 41,Home,Google,1,69.3,0.309,47.91,47.91,38.11,9.79,0.204
O011554,2024-07-16,P006,Product 6,Home,Google,2,41.43,0.215,29.28,58.56,41.02,17.54,0.3
O011555,2024-10-29,P036,Product 36,Beauty,Organic,3,193.57,0.248,145.62,436.86,203.25,233.61,0.535
